date_rpt,company,ticker,EPS_est,EPS_act,suprise
2019-02-01,Weatherford International PLC,WFT,1.04,0.36,-65.38
2019-02-01,Mobile Mini Inc,MINI,0.57,0.53,-7.02
2019-02-01,LyondellBasell Industries NV,LYB,2.26,1.83,-19.03
2019-02-01,SIFCO Industries Inc,SIF,N/A,N/A,N/A
2019-02-01,Roper Technologies Inc,ROP,3.13,3.22,+2.88
2019-02-01,Wisdom Tree Investments Inc,WETF,0.08,0.06,-25
2019-02-01,Sogou Inc,SOGO,0.06,0.07,+16.67
2019-02-01,Sohu.com Ltd,SOHU,-1.32,-1.5,-13.64
2019-02-04,Alphabet Inc,GOOGL,10.82,12.77,+18.02
2019-02-04,Alexandria Real Estate Equities Inc,ARE,0.52,-0.3,-157.69
2019-02-04,Artisan Partners Asset Management Inc,APAM,0.61,0.61,N/A
2019-02-04,Advanced Energy Industries Inc,AEIS,0.76,0.73,-3.95
2019-02-04,Apartment Investment and Management Co,AIV,0.04,0.03,-25
2019-02-04,Affiliated Managers Group Inc,AMG,3.51,3.53,+0.57
2019-02-04,AvalonBay Communities Inc,AVB,1.14,2.79,+144.74
2019-02-04,Delta Apparel Inc,DLA,0.08,0.14,+75
2019-02-04,Alexion Pharmaceuticals Inc,ALXN,1.82,2.14,+17.58
2019-02-04,Art's Way Manufacturing Co Inc,ARTW,N/A,N/A,N/A
2019-02-04,Mesa Air Group Inc,MESA,0.5,0.55,+10
2019-02-04,Apptio Inc,APTI,N/A,N/A,N/A
2019-02-04,Southern Banc Company Inc,SRNN,N/A,N/A,N/A
2019-02-04,Pathfinder Bancorp Inc,PBHC,N/A,N/A,N/A
2019-02-04,Black Box Corp,BBOX,N/A,N/A,N/A
2019-02-04,Regal Beloit Corp,RBC,1.31,1.41,+7.63
2019-02-04,First Guaranty Bancshares Inc,FGBI,0.45,0.38,-15.56
2019-02-04,Beazer Homes USA Inc,BZH,0.14,0.09,-35.71
2019-02-04,Pinnacle Bankshares Corp,PPBN,N/A,N/A,N/A
2019-02-04,Potomac Bancshares Inc,PTBS,N/A,N/A,N/A
2019-02-04,MagnaChip Semiconductor Corp,MX,0.07,0.1,+42.86
2019-02-04,Lifevantage Corp,LFVN,N/A,N/A,N/A
2019-02-04,Olin Corp,OLN,0.34,0.4,+17.65
2019-02-04,Sysco Corp,SYY,0.73,0.75,+2.74
2019-02-04,Quantenna Communications Inc,QTNA,0.19,0.19,N/A
2019-02-04,ZK International Group Co Ltd,ZKIN,N/A,N/A,N/A
2019-02-04,Civitas Solutions Inc,CIVI,0.17,0.18,+5.88
2019-02-04,MTS Systems Corp,MTSC,0.55,0.59,+7.27
2019-02-04,Clorox Co,CLX,1.3,1.4,+7.69
2019-02-04,ProAssurance Corp,PRA,0.18,0.18,N/A
2019-02-04,Control4 Corp,CTRL,0.43,0.44,+2.33
2019-02-04,Emerson Electric Co,EMR,0.66,0.74,+12.12
2019-02-04,Cabot Corp,CBT,0.92,0.87,-5.43
2019-02-04,Luminex Corp,LMNX,0.09,-0.05,-155.56
2019-02-04,Potlatchdeltic Corp,PCH,0.03,0.04,+33.33
2019-02-04,Simpson Manufacturing Co Inc,SSD,0.6,0.34,-43.33
2019-02-04,Community Financial Corp,TCFC,0.7,0.69,-1.43
2019-02-04,Kilroy Realty Corp,KRC,0.32,1.58,+393.75
2019-02-04,Chesapeake Granite Wash Trust,CHKR,N/A,N/A,N/A
2019-02-04,DSP Group Inc,DSPG,0.11,N/A,N/A
2019-02-04,Dorian LPG Ltd,LPG,N/A,0.01,N/A
2019-02-04,Fabrinet,FN,0.92,0.97,+5.43
2019-02-04,Hartford Financial Services Group Inc,HIG,0.57,0.78,+36.84
2019-02-04,Flexsteel Industries Inc,FLXS,N/A,N/A,N/A
2019-02-04,Oak Ridge Financial Services Inc,BKOR,N/A,N/A,N/A
2019-02-04,Glu Mobile Inc,GLUU,0.07,0.07,N/A
2019-02-04,Gilead Sciences Inc,GILD,1.7,1.44,-15.29
2019-02-04,Janus Henderson Group PLC,JHG,0.63,0.59,-6.35
2019-02-04,TransDigm Group Inc,TDG,3.43,3.85,+12.24
2019-02-04,Ultimate Software Group Inc,ULTI,1.44,1.95,+35.42
2019-02-04,Harmonic Inc,HLIT,0.05,0.11,+120
2019-02-04,Leggett & Platt Inc,LEG,0.53,0.62,+16.98
2019-02-04,Mueller Water Products Inc,MWA,0.07,0.07,N/A
2019-02-04,Legg Mason Inc,LM,0.67,-2.55,-480.6
2019-02-04,Kennametal Inc,KMT,0.68,0.71,+4.41
2019-02-04,Versum Materials Inc,VSM,0.55,0.55,N/A
2019-02-04,Mesa Laboratories Inc,MLAB,0.8,0.21,-73.75
2019-02-04,Oclaro Inc,OCLR,N/A,N/A,N/A
2019-02-04,Rudolph Technologies Inc,RTEC,0.27,0.29,+7.41
2019-02-04,NAPCO Security Technologies Inc,NSSC,0.09,0.15,+66.67
2019-02-04,Saia Inc,SAIA,0.88,0.97,+10.23
2019-02-04,Unifi Inc,UFI,-0.06,0.06,+200
2019-02-04,Johnson Outdoors Inc,JOUT,0.39,0.35,-10.26
2019-02-04,Pzena Investment Management Inc,PZN,0.18,0.16,-11.11
2019-02-04,Qiagen NV,QGEN,0.4,0.4,N/A
2019-02-04,Seagate Technology PLC,STX,1.27,1.41,+11.02
2019-02-05,TWDC Enterprises 18 Corp,DIS,1.55,1.84,+18.71
2019-02-05,Group 1 Automotive Inc,GPI,2.32,2.31,-0.43
2019-02-05,Manhattan Associates Inc,MANH,0.37,0.46,+24.32
2019-02-05,Aceto Corp,ACET,N/A,N/A,N/A
2019-02-05,Arlo Technologies Inc,ARLO,-0.35,-0.33,+5.71
2019-02-05,Electronic Arts Inc,EA,1.94,1.93,-0.52
2019-02-05,Anadarko Petroleum Corp,APC,0.6,0.38,-36.67
2019-02-05,Archer Daniels Midland Co,ADM,0.92,0.88,-4.35
2019-02-05,Ashland Global Holdings Inc,ASH,0.12,0.14,+16.67
2019-02-05,Allstate Corp,ALL,1.1,1.24,+12.73
2019-02-05,Brooks Automation Inc,BRKS,0.13,0.17,+30.77
2019-02-05,Aramark,ARMK,0.61,0.63,+3.28
2019-02-05,Plains All American Pipeline LP,PAA,0.67,N/A,N/A
2019-02-05,Amerigas Partners LP,APU,1.19,1.31,+10.08
2019-02-05,Amdocs Ltd,DOX,0.99,0.98,-1.01
2019-02-05,Atmos Energy Corp,ATO,1.33,1.38,+3.76
2019-02-05,Jack Henry & Associates Inc,JKHY,0.85,0.88,+3.53
2019-02-05,AECOM,ACM,0.53,0.56,+5.66
2019-02-05,Array Biopharma Inc,ARRY,-0.15,-0.05,+66.67
2019-02-05,Becton Dickinson and Co,BDX,2.61,2.7,+3.45
2019-02-05,American Superconductor Corp,AMSC,-0.29,-0.11,+62.07
2019-02-05,Allot Ltd,ALLT,-0.03,-0.01,+66.67
2019-02-05,Mesa Air Group Inc,MESA,0.5,0.55,+10
2019-02-05,Spirit Airlines Inc,SAVE,1.38,1.38,N/A
2019-02-05,AGCO Corp,AGCO,1.22,1.31,+7.38
2019-02-05,Boot Barn Holdings Inc,BOOT,0.66,0.66,N/A
2019-02-05,RBC Bearings Inc,ROLL,1.15,1.15,N/A
2019-02-05,Stellar Biotechnologies Inc,SBOT,N/A,N/A,N/A
2019-02-05,Home Financial Bancorp,HWEN,N/A,N/A,N/A
2019-02-05,Keryx Biopharmaceuticals Inc,KERX,N/A,N/A,N/A
2019-02-05,Sally Beauty Holdings Inc,SBH,0.53,0.57,+7.55
2019-02-05,Pitney Bowes Inc,PBI,0.38,0.38,N/A
2019-02-05,Neurocrine Biosciences Inc,NBIX,0.18,0.19,+5.56
2019-02-05,Ottawa Savings Bancorp Inc,OTTW,N/A,N/A,N/A
2019-02-05,Bio-Techne Corp,TECH,0.98,1.06,+8.16
2019-02-05,Bloom Energy Corp,BE,-0.18,-0.12,+33.33
2019-02-05,Badger Meter Inc,BMI,0.36,0.4,+11.11
2019-02-05,Centene Corp,CNC,0.66,0.69,+4.55
2019-02-05,Chubb Ltd,CB,1.97,2.02,+2.54
2019-02-05,P H Glatfelter Co,GLT,0.03,0.03,N/A
2019-02-05,Levi Strauss & Co,LEVI,N/A,N/A,N/A
2019-02-05,Catalent Inc,CTLT,0.37,0.45,+21.62
2019-02-05,Torchmark Corp,TMK,1.56,1.56,N/A
2019-02-05,Cavco Industries Inc,CVCO,1.45,1.44,-0.69
2019-02-05,Domtar Corp,UFS,1.63,1.63,N/A
2019-02-05,CSW Industrials Inc,CSWI,0.41,0.46,+12.2
2019-02-05,Varex Imaging Corp,VREX,0.22,0.26,+18.18
2019-02-05,Ralph Lauren Corp,RL,2.15,2.32,+7.91
2019-02-05,MSB Financial Corp,MSBF,N/A,N/A,N/A
2019-02-05,Oaktree Capital Group LLC,OAK,0.32,0.43,+34.37
2019-02-05,CorVel Corp,CRVL,N/A,N/A,N/A
2019-02-05,Emclaire Financial Corp,EMCF,N/A,N/A,N/A
2019-02-05,Hi Crush Partners LP,HCLP,-0.07,-0.08,-14.29
2019-02-05,Capital Southwest Corp,CSWC,0.38,0.39,+2.63
2019-02-05,Markel Corp,MKL,3.15,-53.88,-1810.48
2019-02-05,UGI Corp,UGI,1.1,0.81,-26.36
2019-02-05,Estee Lauder Companies Inc,EL,1.54,N/A,N/A
2019-02-05,Timken Co,TKR,1.03,1,-2.91
2019-02-05,Container Store Group Inc,TCS,0.12,0.07,-41.67
2019-02-05,Horace Mann Educators Corp,HMN,-0.1,-0.21,-110
2019-02-05,Evoqua Water Technologies Corp,AQUA,0.01,-0.01,-200
2019-02-05,CDK Global Inc,CDK,0.9,0.98,+8.89
2019-02-05,Cerner Corp,CERN,0.63,0.63,N/A
2019-02-05,Gladstone Investment Corp,GAIN,0.18,0.18,N/A
2019-02-05,Collectors Universe Inc,CLCT,N/A,N/A,N/A
2019-02-05,Taylor Morrison Home II Corp,TMHC,0.39,0.86,+120.51
2019-02-05,Church & Dwight Co Inc,CHD,0.58,0.57,-1.72
2019-02-05,CTS Corp,CTS,0.42,0.41,-2.38
2019-02-05,Haemonetics Corp,HAE,0.59,0.63,+6.78
2019-02-05,Calix Inc,CALX,0.11,0.13,+18.18
2019-02-05,Comstock Mining Inc,LODE,N/A,N/A,N/A
2019-02-05,Digital Realty Trust Inc,DLR,0.29,0.15,-48.28
2019-02-05,Digital Turbine Inc,APPS,0.02,0.04,+100
2019-02-05,Entegris Inc,ENTG,0.46,0.47,+2.17
2019-02-05,SunCoke Energy Inc,SXC,0.02,0.03,+50
2019-02-05,SunCoke Energy Partners LP,SXCP,0.32,0.24,-25
2019-02-05,Viper Energy Partners LP,VNOM,0.19,-0.01,-105.26
2019-02-05,Energizer Holdings Inc,ENR,1.5,1.64,+9.33
2019-02-05,SCI Engineered Materials Inc,SCIA,N/A,N/A,N/A
2019-02-05,Waddell & Reed Financial Inc,WDR,0.49,0.6,+22.45
2019-02-05,SPX FLOW Inc,FLOW,0.62,0.66,+6.45
2019-02-05,Voya Financial Inc,VOYA,1.22,1.32,+8.2
2019-02-05,Healthcare Services Group Inc,HCSG,0.37,0.42,+13.51
2019-02-05,Meritage Hospitality Group Inc,MHGU,N/A,N/A,N/A
2019-02-05,Plains GP Holdings LP,PAGP,0.48,1.38,+187.5
2019-02-05,Myriad Genetics Inc,MYGN,0.39,0.38,-2.56
2019-02-05,Unum Group,UNM,1.31,1.3,-0.76
2019-02-05,GAMCO Investors Inc,GBL,N/A,N/A,N/A
2019-02-05,Mdu Resources Group Inc,MDU,0.42,0.39,-7.14
2019-02-05,Star Group LP,SGU,N/A,N/A,N/A
2019-02-05,Monaker Group Inc,MKGI,N/A,N/A,N/A
2019-02-05,Gartner Inc,IT,1.25,1.2,-4
2019-02-05,Hubbell Inc,HUBB,1.7,1.72,+1.18
2019-02-05,Hubbell Inc,HUBB,1.7,1.72,+1.18
2019-02-05,Highwoods Properties Inc,HIW,0.31,0.51,+64.52
2019-02-05,WellCare Health Plans Inc,WCG,1.56,1.63,+4.49
2019-02-05,Tenable Holdings Inc,TENB,-0.15,-0.12,+20
2019-02-05,IES Holdings Inc,IESC,N/A,N/A,N/A
2019-02-05,Lumentum Holdings Inc,LITE,1.17,1.15,-1.71
2019-02-05,Hamilton Lane Inc,HLNE,0.39,0.62,+58.97
2019-02-06,Asbury Automotive Group Inc,ABG,2.06,2.2,+6.8
2019-02-06,Apollo Investment Corp,AINV,0.46,0.45,-2.17
2019-02-06,Amerco,UHAL,3.74,4.01,+7.22
2019-02-06,Elanco Animal Health Inc,ELAN,0.28,0.29,+3.57
2019-02-06,Eli Lilly and Co,LLY,1.34,1.33,-0.75
2019-02-06,O'Reilly Automotive Inc,ORLY,3.75,3.72,-0.8
2019-02-06,American International Group Inc,AIG,0.42,-0.63,-250
2019-02-06,Alpha and Omega Semiconductor Ltd,AOSL,0.29,0.3,+3.45
2019-02-06,Ardmore Shipping Corp,ASC,-0.24,-0.26,-8.33
2019-02-06,Aerohive Networks Inc,HIVE,N/A,0.01,N/A
2019-02-06,Navios Maritime Acquisition Corp,NNA,-0.92,-1.41,-53.26
2019-02-06,Navios Maritime Acquisition Corp,NNA,-0.92,-1.41,-53.26
2019-02-06,American Equity Investment Life Holding Co,AEL,0.9,0.99,+10
2019-02-06,Atkore International Group Inc,ATKR,0.7,0.74,+5.71
2019-02-06,Sealed Air Corp,SEE,0.67,0.75,+11.94
2019-02-06,Axcelis Technologies Inc,ACLS,0.2,0.25,+25
2019-02-06,Phibro Animal Health Corp,PAHC,0.43,0.41,-4.65
2019-02-06,Aspen Insurance Holdings Ltd,AHL,-1.03,-2.23,-116.5
2019-02-06,Blue Bird Corp,BLBD,-0.03,0.05,+266.67
2019-02-06,BAB Inc,BABB,N/A,N/A,N/A
2019-02-06,Bay Banks of Virginia Inc,BAYK,0.08,0.1,+25
2019-02-06,Blackbaud Inc,BLKB,0.55,0.65,+18.18
2019-02-06,Brinks Co,BCO,1.01,1.05,+3.96
2019-02-06,Golub Capital BDC Inc,GBDC,0.32,0.33,+3.13
2019-02-06,Malibu Boats Inc,MBUU,0.74,0.86,+16.22
2019-02-06,Mid-Southern Bancorp Inc,MSVB,N/A,N/A,N/A
2019-02-06,Melrose Bancorp Inc,MELR,0.18,0.2,+11.11
2019-02-06,Boston Scientific Corp,BSX,N/A,N/A,N/A
2019-02-06,Ceridian HCM Holding Inc,CDAY,0.08,N/A,N/A
2019-02-06,ION Geophysical Corp,IO,0.86,1.07,+24.42
2019-02-06,Cousins Properties Inc,CUZ,0.02,0.05,+150
2019-02-06,Victory Capital Holdings Inc,VCTR,0.4,0.38,-5
2019-02-06,Twenty-First Century Fox Inc,FOXA,0.33,0.37,+12.12
2019-02-06,Lannett Company Inc,LCI,0.67,0.86,+28.36
2019-02-06,Chipotle Mexican Grill Inc,CMG,0.05,0.07,+40
2019-02-06,New Jersey Resources Corp,NJR,0.69,0.61,-11.59
2019-02-06,Two Harbors Investment Corp,TWO,0.47,0.49,+4.26
2019-02-06,Carlyle Group LP,CG,-0.36,-0.17,+52.78
2019-02-06,Callaway Golf Co,ELY,-0.32,-0.32,N/A
2019-02-06,CoreSite Realty Corp,COR,0.51,0.54,+5.88
2019-02-06,Cummins Inc,CMI,3.81,3.48,-8.66
2019-02-06,Prospect Capital Corp,PSEC,0.22,0.22,N/A
2019-02-06,Cabot Microelectronics Corp,CCMP,1.43,1.9,+32.87
2019-02-06,Caesarstone Ltd,CSTE,0.19,0.2,+5.26
2019-02-06,Central European Media Enterprises Ltd,CETV,N/A,N/A,N/A
2019-02-06,Geospace Technologies Corp,GEOS,-0.15,-0.44,-193.33
2019-02-06,Central Garden & Pet Co,CENT,0.09,0.03,-66.67
2019-02-06,First Data Corp,FDC,0.37,0.38,+2.7
2019-02-06,IRadimed Corp,IRMD,0.13,0.16,+23.08
2019-02-06,PennantPark Floating Rate Capital Ltd,PFLT,0.29,0.28,-3.45
2019-02-06,Credicorp Ltd,BAP,4.04,3.58,-11.39
2019-02-06,Capri Holdings Ltd,CPRI,1.58,1.76,+11.39
2019-02-06,Paylocity Holding Corp,PCTY,0.22,0.23,+4.55
2019-02-06,Lincoln National Corp,LNC,2.13,2.15,+0.94
2019-02-06,CSG Systems International Inc,CSGS,0.77,0.95,+23.38
2019-02-06,ConforMIS Inc,CFMS,-0.19,-0.16,+15.79
2019-02-06,NewMarket Corp,NEU,N/A,N/A,N/A
2019-02-06,Cincinnati Financial Corp,CINF,0.84,0.98,+16.67
2019-02-06,Gladstone Capital Corp,GLAD,0.21,0.21,N/A
2019-02-06,Moelis & Co,MC,0.71,N/A,N/A
2019-02-06,General Motors Co,GM,1.22,1.43,+17.21
2019-02-06,Terreno Realty Corp,TRNO,0.18,0.38,+111.11
2019-02-06,Skyline Champion Corp,SKY,0.22,0.27,+22.73
2019-02-06,New York Times Co,NYT,0.28,0.32,+14.29
2019-02-06,EMCORE Corp,EMKR,-0.08,-0.09,-12.5
2019-02-06,Peabody Energy Corp,BTU,0.62,2.2,+254.84
2019-02-06,Cubic Corp,CUB,-0.08,-0.23,-187.5
2019-02-06,Cognizant Technology Solutions Corp,CTSH,1.07,1.13,+5.61
2019-02-06,Montana-Dakota Utilities Co,MDU,0.42,0.39,-7.14
2019-02-06,Consolidated-Tomoka Land Co,CTO,2.02,2.17,+7.43
2019-02-06,Matrix Service Co,MTRX,0.19,0.14,-26.32
2019-02-06,iRobot Corp,IRBT,0.5,0.88,+76
2019-02-06,IEC Electronics Corp,IEC,0.1,0.1,N/A
2019-02-06,Cyanotech Corp,CYAN,N/A,N/A,N/A
2019-02-06,Masco Corp,MAS,0.56,0.64,+14.29
2019-02-06,Crown Holdings Inc,CCK,1,1,N/A
2019-02-06,Performance Food Group Co,PFGC,0.4,0.46,+15
2019-02-06,Walker & Dunlop Inc,WD,1.36,1.44,+5.88
2019-02-06,DHT Holdings Inc,DHT,0.14,0.13,-7.14
2019-02-06,EnerSys,ENS,1.25,1.17,-6.4
2019-02-06,ePlus inc,PLUS,1.14,1.29,+13.16
2019-02-06,Ensign Group Inc,ENSG,0.51,0.54,+5.88
2019-02-06,Eastgroup Properties Inc,EGP,0.54,0.51,-5.56
2019-02-06,Echo Global Logistics Inc,ECHO,0.38,0.47,+23.68
2019-02-06,Jacobs Engineering Group Inc,JEC,1.05,1.14,+8.57
2019-02-06,Werner Enterprises Inc,WERN,0.69,0.75,+8.7
2019-02-06,Enanta Pharmaceuticals Inc,ENTA,1.35,1.25,-7.41
2019-02-06,NASB Financial Inc,NASB,N/A,N/A,N/A
2019-02-06,INTL FCStone Inc,INTL,N/A,N/A,N/A
2019-02-06,FireEye Inc,FEYE,0.05,0.06,+20
2019-02-06,Prudential Financial Inc,PRU,2.78,2.44,-12.23
2019-02-06,Fortinet Inc,FTNT,0.52,0.59,+13.46
2019-02-06,Flowers Foods Inc,FLO,0.15,0.16,+6.67
2019-02-06,FormFactor Inc,FORM,0.26,0.31,+19.23
2019-02-06,Fleetcor Technologies Inc,FLT,2.72,2.78,+2.21
2019-02-06,Westwood Holdings Group Inc,WHG,N/A,N/A,N/A
2019-02-06,Genesee & Wyoming Inc,GWR,0.91,1,+9.89
2019-02-06,Royal Gold Inc,RGLD,0.35,0.36,+2.86
2019-02-06,White Mountains Insurance Group Ltd,WTM,1.16,0.19,-83.62
2019-02-06,Granite Point Mortgage Trust Inc,GPMT,0.4,0.4,N/A
2019-02-07,Net 1 UEPS Technologies Inc,UEPS,-0.03,-0.88,-2833.33
2019-02-07,Alliance Data Systems Corp,ADS,6.94,7.04,+1.44
2019-02-07,Espey MFG and Electronics Corp,ESP,N/A,N/A,N/A
2019-02-07,Arrow Electronics Inc,ARW,2.56,2.57,+0.39
2019-02-07,Parks! America Inc,PRKA,N/A,N/A,N/A
2019-02-07,AMAG Pharmaceuticals Inc,AMAG,-0.88,-0.6,+31.82
2019-02-07,Innovative Solutions and Support Inc,ISSC,N/A,N/A,N/A
2019-02-07,Forward Air Corp,FWRD,0.82,0.95,+15.85
2019-02-07,Laboratory Corporation of America Holdings,LH,2.49,2.52,+1.2
2019-02-07,Andeavor Logistics LP,ANDX,0.75,0.66,-12
2019-02-07,Applied Genetic Technologies Corp,AGTC,-0.68,-0.23,+66.18
2019-02-07,Alnylam Pharmaceuticals Inc,ALNY,-2.24,-2.09,+6.7
2019-02-07,Amtech Systems Inc,ASYS,-0.2,-0.17,+15
2019-02-07,Anavex Life Sciences Corp,AVXL,-0.13,-0.16,-23.08
2019-02-07,A10 Networks Inc,ATEN,0.01,0.05,+400
2019-02-07,Advanced Drainage Systems Inc,WMS,0.32,0.25,-21.88
2019-02-07,Arrowhead Pharmaceuticals Inc,ARWR,0.54,0.13,-75.93
2019-02-07,BRT Apartments Corp,BRT,-0.21,0.51,+342.86
2019-02-07,Armada Hoffler Properties Inc,AHH,0.14,0.07,-50
2019-02-07,Adient PLC,ADNT,0.38,0.31,-18.42
2019-02-07,CBL & Associates Properties Inc,CBL,0.01,-0.39,-4000
2019-02-07,Adtalem Global Education Inc,ATGE,0.74,0.74,N/A
2019-02-07,Penske Automotive Group Inc,PAG,1.17,1.11,-5.13
2019-02-07,ANGI Homeservices Inc,ANGI,0.03,0.07,+133.33
2019-02-07,Applied DNA Sciences Inc,APDN,-0.08,-0.11,-37.5
2019-02-07,Broadridge Financial Solutions Inc,BR,0.71,0.56,-21.13
2019-02-07,BSB Bancorp Inc,BLMT,N/A,N/A,N/A
2019-02-07,Mastercraft Boat Holdings Inc,MCFT,0.59,0.64,+8.47
2019-02-07,Blue Bird Corp,BLBD,-0.03,0.05,+266.67
2019-02-07,Benchmark Electronics Inc,BHE,0.35,0.41,+17.14
2019-02-07,Spectrum Brands Holdings Inc,SPB,0.4,-0.2,-150
2019-02-07,Twist Bioscience Corp,TWST,-0.85,-1.18,-38.82
2019-02-07,Natural Grocers By Vitamin Cottage Inc,NGVC,0.05,0.1,+100
2019-02-07,Beacon Roofing Supply Inc,BECN,0.55,0.6,+9.09
2019-02-07,Brightview Holdings Inc,BV,0.13,0.1,-23.08
2019-02-07,Yum! Brands Inc,YUM,0.95,0.4,-57.89
2019-02-07,Black Hills Corp,BKH,0.92,1.05,+14.13
2019-02-07,Idaho Independent Bank,IIBK,N/A,N/A,N/A
2019-02-07,Pulse Biosciences Inc,PLSE,N/A,N/A,N/A
2019-02-07,Brightsphere Investment Group PLC,BSIG,0.38,0.43,+13.16
2019-02-07,Dunkin' Brands Group Inc,DNKN,0.61,0.68,+11.48
2019-02-07,Brookfield Property Reit Inc,BPR,N/A,N/A,N/A
2019-02-07,Charles & Colvard Ltd,CTHR,N/A,N/A,N/A
2019-02-07,Virtusa Corp,VRTU,0.59,0.61,+3.39
2019-02-07,Viad Corp,VVI,N/A,-0.09,N/A
2019-02-07,Edgewell Personal Care Co,EPC,0.23,0.37,+60.87
2019-02-07,Hain Celestial Group Inc,HAIN,0.25,0.14,-44
2019-02-07,Dynex Capital Inc,DX,0.19,0.18,-5.26
2019-02-07,Kellogg Co,K,0.88,0.91,+3.41
2019-02-07,Columbia Sportswear Co,COLM,1.28,1.68,+31.25
2019-02-07,eGain Corp,EGAN,N/A,0.08,N/A
2019-02-07,Oaktree Strategic Income Corporation,OCSI,0.17,0.17,N/A
2019-02-07,Manitowoc Company Inc,MTW,N/A,0.16,N/A
2019-02-07,Solarwinds Corp,SWI,0.18,0.19,+5.56
2019-02-07,DTE Energy Co,DTE,0.93,0.91,-2.15
2019-02-07,Corporate Office Properties Trust,OFC,0.19,0.16,-15.79
2019-02-07,Knowles Corp,KN,0.34,0.37,+8.82
2019-02-07,CONSOL Energy Inc,CEIX,0.85,1.41,+65.88
2019-02-07,Prestige Consumer Healthcare Inc,PBH,0.72,0.73,+1.39
2019-02-07,Oaktree Specialty Lending Corp,OCSL,0.11,0.12,+9.09
2019-02-07,Universal Corp,UVV,N/A,N/A,N/A
2019-02-07,NCR Corp,NCR,0.82,0.84,+2.44
2019-02-07,Capstone Turbine Corp,CPST,-0.06,-0.05,+16.67
2019-02-07,Park City Group Inc,PCYG,0.05,0.08,+60
2019-02-07,Macerich Co,MAC,0.29,0.08,-72.41
2019-02-07,Western Union Co,WU,0.49,0.49,N/A
2019-02-07,CDW Corp,CDW,1.21,1.32,+9.09
2019-02-07,Marathon Petroleum Corp,MPC,1.96,2.22,+13.27
2019-02-07,Evolution Petroleum Corp,EPM,0.12,0.12,N/A
2019-02-07,Monmouth Real Estate Investment Corp,MNR,0.1,-0.36,-460
2019-02-07,China Jo-Jo Drugstores Inc,CJJD,N/A,N/A,N/A
2019-02-07,DXC Technology Co,DXC,2.05,2.23,+8.78
2019-02-07,Fluidigm Corp,FLDM,-0.35,-0.36,-2.86
2019-02-07,Teradata Corp,TDC,0.44,0.49,+11.36
2019-02-07,Cardinal Health Inc,CAH,1.09,1.29,+18.35
2019-02-07,Encompass Health Corp,EHC,0.8,0.8,N/A
2019-02-07,Ultralife Corp,ULBI,N/A,N/A,N/A
2019-02-07,W. R. Grace & Co,GRA,1.04,1.14,+9.62
2019-02-07,Cedar Realty Trust Inc,CDR,0.03,0.02,-33.33
2019-02-07,PC Connection Inc,CNXN,0.63,0.8,+26.98
2019-02-07,Crown Crafts Inc,CRWS,0.15,0.15,N/A
2019-02-07,Carlisle Companies Inc,CSL,1.23,1.49,+21.14
2019-02-07,Nuance Communications Inc,NUAN,0.28,0.3,+7.14
2019-02-07,Fortive Corp,FTV,0.85,0.91,+7.06
2019-02-07,PennantPark Investment Corp,PNNT,0.2,0.18,-10
2019-02-07,Vocera Communications Inc,VCRA,0.18,0.18,N/A
2019-02-07,CM Finance Inc,CMFN,0.25,0.27,+8
2019-02-07,Carbonite Inc,CARB,0.42,0.45,+7.14
2019-02-07,News Corp,NWSA,0.14,0.18,+28.57
2019-02-07,Century Communities Inc,CCS,0.9,0.85,-5.56
2019-02-07,DHI Group Inc,DHX,0.06,0.11,+83.33
2019-02-07,Old Dominion Freight Line Inc,ODFL,1.75,1.95,+11.43
2019-02-07,World Wrestling Entertainment Inc,WWE,0.29,0.46,+58.62
2019-02-07,Intercontinental Exchange Inc,ICE,0.92,0.94,+2.17
2019-02-07,ESCO Technologies Inc,ESE,0.44,0.47,+6.82
2019-02-07,Expedia Group Inc,EXPE,1.08,1.24,+14.81
2019-02-07,Endurance International Group Holdings Inc,EIGI,-0.05,0.09,+280
2019-02-07,Orion Energy Systems Inc,OESX,-0.05,-0.02,+60
2019-02-07,US Xpress Enterprises Inc,USX,0.38,0.39,+2.63
2019-02-07,EMC Insurance Group Inc,EMCI,0.53,0.43,-18.87
2019-02-08,Phillips 66,PSX,3.01,4.87,+61.79
2019-02-08,Phillips 66 Partners LP,PSXP,1.02,1.09,+6.86
2019-02-08,Avista Corp,AVA,0.65,0.7,+7.69
2019-02-08,Armanino Foods Of Distinction Inc,AMNF,N/A,N/A,N/A
2019-02-08,Arconic Inc,ARNC,0.3,0.33,+10
2019-02-08,Buckeye Partners LP,BPL,0.88,0.91,+3.41
2019-02-08,Capital Bancorp Inc,CBNK,0.24,0.25,+4.17
2019-02-08,Highlands Bankshares Inc,HLND,N/A,N/A,N/A
2019-02-08,Castle Brands Inc,ROX,0.01,N/A,-100
2019-02-08,Gorman-Rupp Co,GRC,0.39,0.43,+10.26
2019-02-08,Tel-Instrument Electronics Corp,TIKK,N/A,N/A,N/A
2019-02-08,Tel-Instrument Electronics Corp,TIK,N/A,N/A,N/A
2019-02-08,Cleveland-Cliffs Inc,CLF,0.6,1.98,+230
2019-02-08,CSS Industries Inc,CSS,1.61,0.74,-54.04
2019-02-08,Ultralife Corp,ULBI,N/A,N/A,N/A
2019-02-08,Coty Inc,COTY,0.22,0.24,+9.09
2019-02-08,Technical Communications Corp,TCCO,N/A,N/A,N/A
